RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025
74101,15,37013,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,151004.2071,151295.9535,151699.7892,152484.7889,153229.0284,153620.9351,154015.0611,154203.9046,154457.6105,154477.7303,154412.6636,154367.304,154381.8372,154758.3699,155125.8821,155460.7813,155733.4268,156088.3255,156478.2365,156756.95,157045.3012,157380.5932,157618.9759,157736.9175,157692.314,157753.0241,157927.8053,158160.44,158492.9771,158923.865,159464.7418,159830.3823,159971.6271,160003.9362,160077.5937,160225.5377,160299.4105,160452.1957,160516.2543,160579.5386,160903.024,161550.5075,162333.4455,162801.202,163049.1938,163253.0952,163316.2303,163399.7853,163475.4353,163818.4667,164286.5339,164953.6602,165560.7978,166046.4903,166484.154,166837.3596,167137.6375,167308.0734,167666.5043,167944.0196,168329.1346,168823.0059,169599.2341,170424.8637,171334.2301,172684.8165,174566.9065,176397.2596,178152.1447,179351.8974,180170.8457,180480.9401,180495.9875,180644.9725,181055.1446,181703.9512,182668.573,183905.4574,185194.2119,186303.7559,186984.8611,187780.8101,188387.8036,189066.78,189300.396,189273.2256,189299.3955,189706.9868,190688.4957,191803.501,192849.7353,193469.9453,193323.5361,192486.5305,191531.9342,190775.8157,190168.7479,189454.8392,188877.223,188708.8395,188583.4199,188019.2603,186882.3506,185638.8894,184360.1337,183384.9188,182122.7825,180807.4757,179941.6392,179302.4834,178346.8083,176507.4889,174616.885,173205.4156,171713.4077,170842.2312,170299.94,169999.9986,169545.5787,168932.5407,169089.3034,169261.28,169666.4942,169951.1981,170226.5015,170122.3717,169565.299,168830.6296,168158.6861,167383.7339,166647.3927,166006.7596,165158.4746,164190.9714,163410.6417,163162.6254,163153.3322,162852.884,161963.3474,160728.4662,159523.5358,158969.3182,158527.1434,158212.3082,157911.333,157870.0164,158007.169,158302.322,158540.829,158968.7383,159677.9605,160508.8133,161123.4172,161454.8284,161741.9595,161929.7898,162281.674,163026.2285,164181.9824,165493.3398,166643.2263,167774.9175,168834.2006,169971.2702,170994.855,172049.3013,173114.3014,174226.5778,175171.1749,175993.7221,176818.7824,177497.6419,177997.3103,178326.1472,179035.3122,180022.8623,181227.5489,182380.4734,183603.576,184654.4856,185832.5071,187365.4919,189288.4784,191022.8261,192306.5919,193370.4987,194797.5655,196687.5824,198918.588,201305.0043,203810.3002,206229.9515,208206.5495,209934.9018,211720.0063,213698.8015,215679.796,217473.5855,219342.6199,221080.4912,223056.9662,225311.7653,227867.2796,230830.034,233696.6469,236714.51,239508.3844,242214.62,244470.536,246315.7636,248140.79,250190.2389,252688.7472,255314.1809,257990.3762,260599.3574,262949.3849,265185.6028,267290.8561,269318.2321,271195.9105,272706.4731,274389.7041,275974.2341,277520.0691,278962.673,280601.4135,282109.4151,283184.9992,284021.038,284759.9401,285313.5894,285611.1579,285691.3169,285968.995,286646.9099,287933.4736,289265.6856,290830.2119,292332.3794,294107.4228,295847.0741,297939.8445,299886.9456,301009.725,301971.097,303202.3413,305328.2088,308065.1376,311441.8771,315456.2128,319606.504,323948.0655,328255.2338,332707.4672,336994.0189,342130.8137,348455.5526,355485.7344,361509.3046,366758.299,372268.7514,379394.1895,387385.5512,396540.9216,406754.3828,418131.6218,429875.0417,440798.9335,450197.3702,456014.1454,457968.5147,456861.4357,454364.1631,451459.2616,448225.4034,445071.3654,442593.7308,441074.7657,440945.7665,441029.495,441748.1949,442170.4452,442790.1175,442954.1867,443284.091,443862.7185,444393.0492,445037.4329,446287.1057,447931.133,449493.5406,450589.6292,451151.1455,451506.5203,451550.8931,451593.538,451450.1372,451319.5174,451029.3442,450780.5411,450079.0268,449196.4334,447980.9871,446440.5979
74126,92,37042,zip,TN,TN,Clarksville,"Clarksville, TN-KY",Montgomery County,141796.8191,141818.7564,141740.6704,141516.6094,141441.2197,141306.7538,141467.0981,141770.2999,142286.2603,142496.285,142461.571,142794.6387,143563.7679,144563.9705,145349.0568,146113.2644,146634.6308,147044.1566,147295.2288,147532.0389,147620.3198,147440.6909,147117.7946,147034.0917,147083.7644,147093.7706,146908.0832,146680.7529,146328.8384,145335.6693,144125.8025,142852.2266,142268.6096,142313.8196,142765.7515,143217.9131,143336.0762,143488.2192,143492.5672,143552.9558,143801.5243,144618.6224,145723.2028,146851.3959,147858.7883,148687.4195,149379.4347,149837.1289,150471.8182,150862.0959,151263.4884,151257.1017,151596.7412,152088.0152,152972.7879,153877.721,154831.7925,155415.1674,155514.2769,155435.7221,155767.4459,156409.669,157130.4115,157920.9008,158910.9398,160071.4238,161212.8887,162631.907,164260.5274,166143.5673,167828.6673,169463.4101,170359.1942,171361.4213,172298.7813,173649.2808,174671.0562,175362.3525,176237.1757,177148.9503,177903.5677,178377.2252,178986.3793,179593.6046,180139.6698,180582.6797,181388.1099,182232.1457,183121.4443,183826.3217,184369.6634,184599.9711,184820.1255,185170.347,185544.6352,185492.6541,184833.1223,184039.9528,183466.6139,183126.7622,182789.7344,182346.2549,181957.4857,181477.4093,181222.0164,180937.7899,181148.3168,181515.7074,182057.8247,182565.9421,182796.1963,183110.3071,183014.1701,183053.1596,182943.4504,183059.0009,182998.6743,183125.4675,183147.2642,182992.8354,182591.3319,182277.6452,182233.9895,182501.7694,182690.4623,182654.0569,182346.928,182001.6114,181678.187,181465.4516,181576.0727,182154.2622,182743.4837,182917.6932,182700.9091,182361.3346,182409.0467,182852.088,183670.8817,184512.7887,185047.9271,185346.0687,185274.129,185439.3925,185162.4035,185031.8839,185030.1331,185670.9863,186634.5816,187498.998,188181.8245,188375.2013,188365.0538,188140.6489,187968.6914,187601.9251,187656.7271,187917.3513,188588.0751,189032.6619,189395.9087,189611.8531,189434.3687,189029.3859,188613.4202,188389.7311,188307.6075,188147.9305,188372.4917,188899.7589,189666.9882,190464.8891,191413.1133,192199.8507,192758.1477,192806.8728,192906.4797,192895.5718,193314.1943,193683.5414,194485.1017,194985.7017,195414.9615,195338.3081,195325.1821,195237.1076,195367.8526,195451.861,195682.4373,195785.6876,195838.172,195899.8972,196172.728,196588.4338,197134.0502,197819.4503,198499.1909,199090.7681,199445.8271,199789.756,200103.9792,200519.1291,200924.0573,201291.9821,201555.8993,201905.9176,202328.4488,202775.0006,203124.265,203343.6574,203546.9364,203847.821,204349.3196,204962.9696,205796.9416,206835.3974,208136.7997,209281.3805,210343.2059,211230.7747,212224.9843,213065.3559,214158.9091,215253.1505,216407.395,217288.1967,217975.7136,218625.0877,219128.504,219695.0609,220161.0191,220604.2779,221021.2391,221593.3873,222352.1049,223314.954,224506.9532,226034.8874,227723.3972,229378.7125,230715.3209,231833.0931,232920.4802,234117.2453,235325.7871,236730.1902,238481.4839,240629.3974,243022.8161,245773.289,248848.2268,252044.282,255155.0536,258402.0221,261875.1503,265716.1897,270569.0179,276560.6546,283104.1735,289081.8459,294020.5527,298841.0326,304206.9443,310389.1566,316965.2725,323640.1316,330558.1742,337543.5851,343852.8491,349656.0396,353730.8818,355936.5115,356321.2655,356269.595,355902.2544,354941.0764,353179.6557,351425.5642,350073.5932,349734.1996,350360.6334,351624.2246,352446.117,353061.8441,353432.1688,353888.0622,353889.9795,353709.2766,354164.7287,355394.2944,357080.5751,358437.5472,359481.1267,359977.9912,360251.8159,360564.0402,360781.6578,360746.7604,360485.4051,360603.1585,361148.1955,361550.2135,361735.8685,361661.0555,361558.5133
74242,176,37211,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,186078.0823,186267.3945,186294.7995,186641.2938,186959.3381,187447.5381,188133.0899,188509.885,188882.3928,189083.3597,189235.4734,189204.6935,188857.8927,189020.9529,189532.0315,190213.0104,190790.5099,191093.5213,191407.2109,191732.2619,192141.1878,192582.2218,193052.1816,193575.8705,194056.6421,194463.9941,194653.0898,194766.2333,194786.6729,195078.9,195542.7714,196299.0979,197157.3974,198012.7424,198549.3914,198707.094,198727.315,198853.3207,199177.2384,199413.9087,200102.2973,201020.3265,202378.2567,203143.6781,203659.6513,203995.3645,204279.7741,204560.5105,204699.4553,205113.2422,205706.9858,206488.9581,207253.2354,207892.4935,208450.5626,209019.363,209518.9887,210025.1755,210694.4359,211323.7682,212069.1211,212948.6701,214104.6085,215475.8848,216854.9381,218580.2225,220831.9489,222951.7265,225445.4462,227394.6984,229257.144,230370.0301,230896.3198,231390.4805,232223.4853,233414.9455,235156.6044,237285.9767,239633.1878,241697.477,243062.2744,244296.3355,245175.2744,246116.4298,246654.9503,247047.2304,247698.1935,248722.4681,250379.4403,252142.34,253871.1327,255219.159,255599.4507,255043.7453,253816.2317,252846.9609,252103.2368,251455.0647,251073.5429,251448.8039,251731.8131,251261.8367,249571.5345,247728.1709,245848.4594,244729.5929,243428.8174,242094.9316,241032.9342,240568.8739,239994.2391,238810.2551,237565.6491,236896.5971,236114.4367,235576.9325,235012.2862,234498.601,233782.726,233133.1377,233265.9699,233570.31,233785.9738,233667.9552,233235.4125,232504.0662,231599.4633,231007.1218,230373.8448,229298.2416,227852.7898,226350.6269,224673.6316,223228.8456,221842.4233,221237.611,220817.2376,220392.4328,219512.7147,218402.862,217374.7059,216744.8325,216424.4228,216588.1182,216944.8224,217379.1411,217941.3123,218831.6514,219713.4706,220804.9621,221990.7375,223506.0688,224740.3006,225821.332,226687.6076,227551.2357,228771.018,230310.3426,232000.6062,233704.9695,235333.3801,237103.9525,238491.6111,239951.0329,241500.7146,243300.6555,245037.624,246607.3136,248314.4386,249873.181,251513.0484,253044.3937,254423.2881,255330.9014,256359.7881,257449.2056,258986.0418,260287.129,261916.4188,263534.0731,265449.2772,267667.1631,269908.7824,271855.7205,273501.5741,275261.6854,277450.6155,279941.9032,282808.2655,285823.9864,289196.9681,292509.5422,295556.634,298211.5427,300750.4319,303068.983,305178.0809,306961.364,308701.1382,310273.0597,312158.1514,314704.8249,317652.6996,320500.3806,322982.0418,325526.5453,328697.4557,331409.444,333330.7963,334299.5105,335432.0785,336899.1177,338667.3146,340699.0277,343036.2734,345391.3931,347639.3318,349595.4528,351519.6791,353200.6045,354830.3059,355964.7804,357244.0455,358239.7039,359202.3255,360138.5911,361341.7478,362667.5099,363497.1255,363978.555,364489.6303,364803.809,364939.9355,364840.7694,364878.9183,365076.8739,365721.3079,366841.2694,368342.8401,369904.4075,371580.6878,373395.5994,375505.031,377477.5259,378604.2161,379366.4831,380549.6526,383033.4894,387003.8067,391698.8521,396924.6667,401735.7031,406844.4397,412506.3784,419119.1802,425971.428,433768.412,442506.1019,451582.9068,458982.4938,465023.5614,470920.6893,478334.4186,486768.8905,497320.4387,509862.103,524325.2201,539631.5366,553970.98,566235.8225,573250.6408,575133.1137,572036.5823,567920.6473,563386.056,559740.2096,556169.0336,554141.3838,553495.7296,554991.853,557076.5348,559526.3115,560557.1878,560947.1369,560948.1648,560861.7484,560695.3375,560240.9825,560524.967,562077.7394,564647.8393,567196.5065,569078.0062,570094.1053,570618.2226,570901.1641,571360.0026,572408.8444,574015.5216,575755.9367,576759.0482,576531.0463,575562.488,574905.5686,574294.0522
74156,228,37075,zip,TN,TN,Hendersonville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Sumner County,226799.9376,227275.143,227299.8208,227581.6418,227628.0075,227718.1846,227800.8303,227958.4196,228385.328,229182.0904,229839.8787,230709.9939,231380.9062,232059.2361,232594.7533,233044.434,233955.2722,234540.4794,235038.8715,235521.0732,236180.0655,236767.3645,236803.0336,236546.49,236188.3414,236065.2501,236273.9838,236637.5853,237047.5506,237687.32,238320.5873,238943.1869,239287.5843,239854.7516,240485.7427,241437.0325,241991.988,242669.3444,243016.7262,243355.9227,243730.9034,244402.0635,245136.7661,245793.4691,246165.1785,247045.3199,247995.282,249067.4791,250053.9944,250878.3352,251474.5327,251824.505,252255.5887,253321.8307,254572.4828,256455.8422,258286.3195,260088.4183,261518.8004,262573.3114,263595.9443,264634.6194,266051.9019,268056.292,270128.9053,271889.0956,273647.4127,275539.9809,277394.2711,278597.6514,279433.2848,280322.7051,281258.5742,282377.3044,283707.1105,285141.9201,286273.3753,287501.5468,288674.5828,290117.9952,291647.1348,293712.0503,295519.0482,297319.3557,298959.1721,300507.8605,302144.3146,304127.8903,306888.6963,309557.3737,311222.2778,312179.862,312438.2724,313152.154,313168.9076,314045.3397,314281.9154,314796.736,314238.3518,313203.9091,311543.2409,309947.9683,308742.5177,307949.6582,306831.9952,305640.3134,304715.5084,303244.811,301865.6417,299813.3168,298321.9911,296760.7163,296220.066,295850.9183,295524.2996,294657.5212,293768.691,292943.7898,292193.8807,291850.3525,291538.9977,290976.1767,290214.4254,289322.5469,288123.6159,287069.2324,286566.9016,287120.3201,287020.7508,285933.1644,283760.6372,282082.3684,281104.6653,281276.645,282003.9091,282780.6919,283483.4064,283799.7233,284011.1371,283071.0158,282081.9737,280970.2727,280927.3466,280693.7774,280327.0314,279243.989,278189.8417,277913.5903,278006.123,278844.0102,279893.6365,281536.7138,281931.3255,281496.7805,280651.7193,280635.2066,281790.2064,283173.0002,284669.4305,285983.1086,287633.5662,289980.6161,292108.11,294678.5354,296497.3502,298543.0984,299813.5076,300891.269,301854.5371,302666.8837,303700.7336,304689.6052,305872.6544,307247.8015,308396.1335,309408.1041,309724.6753,309932.666,310470.1655,311739.0565,313949.098,316418.3142,318738.8947,320285.3597,321493.6932,322859.3338,324363.3605,326048.7436,327364.8374,328481.953,329791.826,331742.6314,334410.8602,337125.2638,339731.4654,341992.9114,343833.4305,345503.4459,346868.9176,348278.7351,349405.3332,351077.1299,353114.0632,355986.6075,358699.648,361717.2198,364896.0794,367962.1272,370147.8347,371449.4466,372497.0237,374057.3679,375666.9168,377601.7635,379385.7501,381657.1418,384059.7742,386571.9636,389262.834,391874.0156,394498.836,396469.6806,398642.5832,400284.1717,401008.5694,400729.2203,400393.7168,400810.4918,401888.5056,403583.4846,405734.8598,407556.5626,408693.5002,409087.9377,409419.2134,410399.2079,411982.7567,413948.0937,415724.3105,417704.4697,419282.2617,421162.0894,423430.995,425565.0414,426706.9251,427320.5487,429024.9337,431858.0781,436097.6438,441250.389,447386.9629,453630.9495,459621.9338,466396.236,473775.5726,481959.0661,491601.682,502916.0996,515115.8915,525889.6261,535535.8688,545521.3269,556678.781,569271.2208,582243.7206,596720.6883,612820.9915,630495.1401,646642.3397,659882.0532,666446.6037,667113.0117,662225.2568,657437.5863,652817.5628,648434.38,642206.4453,636108.3186,631081.5216,628784.4615,629062.169,631072.0553,632487.6602,632910.9644,632196.7234,631632.95,630602.1006,629591.3361,628616.3915,629103.0905,631207.8401,634347.0465,636769.0905,637824.621,638034.5375,638580.6497,639588.623,640859.5602,641749.1755,642277.6586,642899.0272,643420.8752,643976.8366,644317.8133,643966.73
74815,343,38401,zip,TN,TN,Columbia,"Nashville-Davidson--Murfreesboro--Franklin, TN",Maury County,153684.0825,153747.8761,154483.1517,155648.5852,156868.2734,157247.0554,157272.7445,157482.4871,157786.2948,157993.1468,158017.0214,158303.7024,158733.3068,159068.8947,158860.6942,158562.9495,157862.5208,157101.1297,156271.6589,156093.7375,156415.0989,156644.8999,157098.2957,157621.5063,158528.2149,159362.1587,160417.5098,161751.4305,162511.8385,164084.8208,164973.6269,166443.4372,166951.5745,167646.0494,168879.1016,169979.2388,171047.1524,171185.8025,171035.8676,170964.7947,170840.3569,171094.001,171339.7751,170787.6122,169844.9822,168936.9675,168189.5906,167419.3348,166537.0909,166305.895,166507.7884,167108.2039,168265.8843,169456.2389,170218.2072,170756.5468,171166.2783,172002.5439,172975.6123,173745.9539,174569.5114,175154.6654,176152.2944,176744.1328,177403.6159,177737.877,178156.7926,178796.7567,179475.3929,180334.8255,180907.1808,181711.8642,182567.2903,183425.1317,184413.0288,185515.2028,186804.0116,187961.9985,189299.057,190394.8364,191653.0404,192406.8001,192826.3147,193134.0455,193627.5344,194805.449,196089.9836,197386.8546,199205.0198,200984.2396,202337.2329,203025.3144,203425.2817,204432.6131,205189.5874,205663.2825,205119.3504,203500.7918,202508.444,202753.7648,204481.575,205978.675,206792.5267,206766.2307,205948.2442,204991.4012,203647.4803,202131.2693,200526.8897,199531.2544,198802.6497,196325.8108,193185.158,189542.9974,187022.2763,184942.3244,183758.778,183330.3221,182912.147,182832.1407,183284.0989,184597.0545,185457.6326,185580.5718,184452.4874,183122.4642,181738.8473,180580.696,179468.4411,178680.5003,178764.7829,178869.6562,177208.159,174547.0435,172038.1402,171354.8328,171357.7998,171858.2119,172169.4596,172715.0094,171818.9408,169991.0864,167311.7774,165740.7095,164846.892,165488.9143,167238.0893,170417.121,172951.006,174819.7854,176057.8549,177018.0861,177672.1566,177877.6842,178066.6543,177894.2277,178220.8446,178890.905,180025.3883,181114.5039,181942.1215,182722.7337,183349.3109,184255.7557,185681.9066,187246.948,188755.6654,189617.5947,190373.7968,190722.4353,191036.8088,191577.795,192757.2075,194440.5072,196236.6155,197629.1712,198863.9792,199543.915,200763.0695,201882.2206,203627.868,205000.6861,206261.3132,207183.3943,208324.711,209647.994,211410.1484,213289.0252,215512.2298,217543.1008,219759.5224,221587.162,223498.2315,224953.5421,226180.5105,227010.1676,227951.3201,229298.3124,231064.9723,233125.5084,235835.7856,238466.8319,241171.1354,243048.8777,244734.3137,246179.5553,248047.5889,250209.6785,252432.1636,254709.0165,257002.2531,259469.873,262138.5323,265082.7404,268046.2391,270696.9167,273237.3375,275323.5909,277353.1896,278510.7142,279666.9583,280668.6239,282384.8057,284067.8021,285693.9596,287169.4572,288759.3324,290345.2737,291784.0706,292746.7174,293080.9543,292772.8968,292258.6557,291686.3286,291315.9521,291391.12,292396.4518,294240.5419,296505.5066,298617.1831,300715.3326,302467.9091,303930.4439,304711.9534,305273.01,306052.2927,307457.519,309567.2641,312804.2983,317025.2641,322349.8917,328571.354,334846.1766,341333.332,347203.1063,353452.2631,361030.9032,371084.5764,381651.7402,391056.8896,398918.8538,406912.6501,415657.7185,424752.3366,434424.9867,445354.4567,457587.8844,470868.7415,482671.2432,492235.2162,496759.8865,496727.9354,492947.7007,488840.9945,485186.6981,482412.5892,480013.0317,478816.8545,477816.0442,477345.1035,476912.9708,477615.9401,478141.0836,478729.0071,478782.0763,478719.9775,477704.4402,476073.935,474700.7221,474666.963,476077.0078,478268.8987,480560.7615,481986.3696,482761.6134,483093.7725,483362.8357,483672.8419,484256.1873,485024.2742,486289.4673,487181.9621,487618.6693,487570.0579,486939.3207
74183,348,37122,zip,TN,TN,Mount Juliet,"Nashville-Davidson--Murfreesboro--Franklin, TN",Wilson County,211015.4674,211307.1168,211562.819,211897.0921,211821.1523,211383.5141,211142.023,211909.1713,213403.46,214632.0424,215079.7826,215091.5391,215461.2895,216205.3965,216903.2872,217790.4715,218618.8772,219454.5716,220442.1715,221417.2376,222127.7542,222213.6383,221863.7346,222184.0557,222692.3614,223156.6436,223000.1439,222737.0125,222549.8098,222343.8706,222060.5963,222303.9923,223372.8948,224837.4369,226135.9463,227061.8124,227879.3794,228590.9205,229117.1638,229123.6682,229025.0379,228716.9592,228445.6562,227821.8997,227574.0341,227702.2106,228571.2346,229166.7713,229650.664,229864.1495,230354.7821,230944.0537,231685.5723,232625.4098,234331.2953,236392.2663,238165.9185,239288.5388,240071.6502,240989.8322,242164.8271,243030.7063,243779.7862,244627.9846,246065.6729,247983.8429,249795.8831,251299.9789,253002.0102,254791.2986,256970.1866,258751.1378,260513.1723,262235.8619,264115.9179,266092.2941,268374.2149,270621.1123,273229.138,275464.346,277286.0937,278463.0081,279508.2354,280694.2059,282281.5526,283848.9159,285714.5602,287264.6387,288747.1527,290416.14,291922.8942,293331.5415,294590.8993,295609.9248,295738.2688,295302.4887,294604.5347,294714.9755,294614.1274,294657.9908,294030.3119,292936.1298,290909.0547,288469.6024,285952.3602,284228.6529,282285.2343,280302.4558,278479.7986,277510.2477,276807.4088,275606.7709,274339.5637,273290.9514,272668.4811,272401.2366,272250.8567,271887.5504,271266.6668,269614.0573,267892.3154,265745.3102,265102.7972,265496.3406,266719.8606,267427.9497,267415.703,267013.3157,266675.8928,266097.9249,265646.5982,265228.2705,265093.9622,264673.1615,263645.7028,262654.6408,261928.8317,261778.1287,261610.1263,261469.0381,261271.6683,260974.8369,260769.1147,260373.2041,259644.3456,259139.1458,259187.0645,260144.3785,261112.0345,262477.8802,263828.4426,264965.87,265802.6981,266235.19,266813.6255,267187.189,268154.672,269611.4407,271218.2167,272840.6771,274523.5469,276624.0531,278452.9461,279994.3414,281380.9754,282736.6155,284049.0568,285041.3371,286236.2807,287509.7604,289040.8201,290502.7095,292076.3077,293827.1515,295543.6896,296594.2546,297480.7953,298431.1766,300279.3331,302383.1514,304795.653,307411.6309,309938.7998,311959.5035,313719.5683,315417.088,317359.6981,319247.7327,321220.1593,323258.2137,325604.5064,328131.2775,330812.8986,333315.3617,335540.3142,337391.6756,338842.2689,340087.8983,341397.1173,342618.777,343992.9052,345873.0217,348385.2444,351288.1261,353695.913,355902.3736,358170.7237,360630.5267,362574.6123,363893.0987,365049.2888,366519.2421,368082.3725,369726.1568,371422.8848,373415.8717,375615.4477,377694.3798,379969.315,381994.2341,384275.4592,385742.5051,387313.2495,388522.1445,389523.6031,390202.2584,390754.4639,391554.0208,392000.8755,392566.0629,393472.5367,394646.9292,395600.345,396274.9763,396796.8613,397416.4232,398361.0936,399674.8927,401154.4831,402721.6565,404842.864,407095.8666,409646.7592,411642.1035,413389.925,414936.8939,416810.6282,419321.495,422874.2026,427278.8217,432436.6311,437604.4945,442652.5045,448362.2949,454608.0022,461632.6895,469801.3965,480128.7482,492088.932,503851.2823,514655.3005,525032.1426,536681.5382,549815.3261,564393.2176,580438.6558,596328.2464,611938.5077,624666.401,636238.8654,643697.5296,646826.6412,644903.2053,641959.8876,638524.2088,635589.3881,631375.7085,627852.8594,624610.6541,623803.7876,624575.0654,626459.7666,627640.7925,628738.2909,629494.625,630073.4964,629546.789,628122.7204,627358.7219,628308.3333,631198.5127,634318.033,636612.14,637942.2677,638451.6882,639359.2716,640522.3121,641660.43,642216.8975,641902.3147,642088.6798,642522.0026,643256.4043,643977.7281,644052.0493
